IP,Name,Test_Num,Record,Record_Type,Duration,TTL,Answer_Count,Response
85.19.217.194,USR43-85.19.217.194,0,www.skatteetaten.no.,A,22.700071334838867,3580,2,"www.skatteetaten.no.cdn.cloudflare.net. -> 104.17.122.184, 104.17.123.184",
85.19.217.194,USR43-85.19.217.194,0,www.inkrement.no.,A,32.083988189697266,300,1,52.174.87.100,
85.19.217.194,USR43-85.19.217.194,0,viaplay.no.,A,47.04093933105469,60,1,"52.84.136.22, 52.84.136.33, 52.84.136.45, 52.84.136.47",
85.19.217.194,USR43-85.19.217.194,0,fsweb.no.,A,31.00895881652832,80663,1,129.240.118.183,
85.19.217.194,USR43-85.19.217.194,0,www.hortenhavn.no.,A,89.04409408569336,3600,3,hortenhavn.azurewebsites.net. -> waws-prod-db3-005.sip.azurewebsites.windows.net. -> 40.112.93.201,
85.19.217.194,USR43-85.19.217.194,0,komplett.no.,A,54.06498908996582,20,1,2.17.161.76,
85.19.217.194,USR43-85.19.217.194,0,www.difi.no.,A,26.794910430908203,360,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
85.19.217.194,USR43-85.19.217.194,0,www.nettavisen.no.,A,21.650075912475586,249,1,185.57.253.180,
85.19.217.194,USR43-85.19.217.194,0,google.no.,A,26.298999786376953,199,1,216.58.211.3,
85.19.217.194,USR43-85.19.217.194,0,www.lovdata.no.,A,21.96192741394043,187,1,146.192.246.146,
85.19.217.194,USR43-85.19.217.194,0,www.sparebank1.no.,A,24.868011474609375,36747,1,193.212.175.209,
85.19.217.194,USR43-85.19.217.194,0,www.altinn.no.,A,23.495912551879883,1307,2,altinn.no. -> 89.250.123.0,
85.19.217.194,USR43-85.19.217.194,0,www.viaplay.no.,A,24.558067321777344,47,1,"52.84.136.45, 52.84.136.33, 52.84.136.22, 52.84.136.47",
85.19.217.194,USR43-85.19.217.194,0,www.uio.no.,A,26.374101638793945,42150,1,129.240.118.130,
85.19.217.194,USR43-85.19.217.194,0,vegvesen.no.,A,39.64996337890625,86400,1,146.2.0.252,
85.19.217.194,USR43-85.19.217.194,0,fsweb.no.,A,21.703004837036133,80656,1,129.240.118.183,
85.19.217.194,USR43-85.19.217.194,0,www.vgtv.no.,A,28.599023818969727,548,2,vgtv.no. -> 195.88.55.26,
85.19.217.194,USR43-85.19.217.194,0,www.outnorth.no.,A,49.10898208618164,60,1,"13.33.54.110, 13.33.54.34, 13.33.54.81, 13.33.54.45",
85.19.217.194,USR43-85.19.217.194,0,www.tek.no.,A,38.16819190979004,60,1,"52.84.136.112, 52.84.136.13, 52.84.136.32, 52.84.136.126",
85.19.217.194,USR43-85.19.217.194,0,cache-9.e24.no.,A,40.6491756439209,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,www.yr.no.,A,22.505998611450195,207,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 91.135.34.17, 91.135.34.34, 91.135.34.27, 91.135.34.19",
85.19.217.194,USR43-85.19.217.194,0,www.uio.no.,A,24.863004684448242,42145,1,129.240.118.130,
85.19.217.194,USR43-85.19.217.194,0,www.nrk.no.,A,32.293081283569336,5501,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 91.135.34.8, 91.135.34.41",
85.19.217.194,USR43-85.19.217.194,0,www.e24.no.,A,26.03602409362793,510,2,e24.no. -> 195.88.55.47,
85.19.217.194,USR43-85.19.217.194,0,prisjakt.no.,A,31.05902671813965,300,1,"104.26.9.137, 104.26.8.137",
85.19.217.194,USR43-85.19.217.194,0,www.tv2.no.,A,21.925926208496094,2563,1,5.44.65.150,
85.19.217.194,USR43-85.19.217.194,0,www.tek.no.,A,26.763916015625,56,1,"52.84.136.112, 52.84.136.13, 52.84.136.32, 52.84.136.126",
85.19.217.194,USR43-85.19.217.194,0,www.nav.no.,A,23.67115020751953,475,1,155.55.150.1,
85.19.217.194,USR43-85.19.217.194,0,viaplay.no.,A,25.192975997924805,46,1,"52.84.136.22, 52.84.136.33, 52.84.136.45, 52.84.136.47",
85.19.217.194,USR43-85.19.217.194,0,elkjop.no.,A,27.781963348388672,804,1,31.47.202.130,
85.19.217.194,USR43-85.19.217.194,0,www.nordea.no.,A,23.78702163696289,494,3,nordea-kdd-prod-wem.edgekey.net. -> e13059.g.akamaiedge.net. -> 104.94.104.111,
85.19.217.194,USR43-85.19.217.194,0,www.tv2.no.,A,24.8870849609375,2560,1,5.44.65.150,
85.19.217.194,USR43-85.19.217.194,0,www.dn.no.,A,33.83994102478027,60,2,dn.no. -> 87.238.33.145,
85.19.217.194,USR43-85.19.217.194,0,www.yr.no.,A,32.55820274353027,201,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 91.135.34.34, 91.135.34.17",
85.19.217.194,USR43-85.19.217.194,0,www.google.no.,A,31.196117401123047,185,1,216.58.211.131,
85.19.217.194,USR43-85.19.217.194,0,www.dn.no.,A,29.392004013061523,59,2,dn.no. -> 87.238.33.145,
85.19.217.194,USR43-85.19.217.194,0,www.uio.no.,A,27.142047882080078,42138,1,129.240.118.130,
85.19.217.194,USR43-85.19.217.194,0,www.morenytt.no.,A,43.480873107910156,3600,1,193.161.16.128,
85.19.217.194,USR43-85.19.217.194,0,viaplay.no.,A,23.22983741760254,41,1,"52.84.136.33, 52.84.136.45, 52.84.136.47, 52.84.136.22",
85.19.217.194,USR43-85.19.217.194,0,www.uia.no.,A,40.9548282623291,3600,1,158.37.220.160,
85.19.217.194,USR43-85.19.217.194,0,tv2.no.,A,28.872013092041016,10667,1,5.44.65.150,
85.19.217.194,USR43-85.19.217.194,0,nav.no.,A,32.08017349243164,600,1,155.55.150.1,
85.19.217.194,USR43-85.19.217.194,0,www.autopass.no.,A,27.89592742919922,80956,2,00ab-lb-p01-internett-service-pub-66.vegvesen.no. -> 185.36.51.66,
85.19.217.194,USR43-85.19.217.194,0,www.yr.no.,A,22.149085998535156,196,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 91.135.34.17, 91.135.34.34",
85.19.217.194,USR43-85.19.217.194,0,ntnu.no.,A,26.19194984436035,514,1,129.241.160.102,
85.19.217.194,USR43-85.19.217.194,0,www.vg.no.,A,27.953147888183594,206,1,"195.88.55.16, 195.88.54.16",
85.19.217.194,USR43-85.19.217.194,0,www.tv2.no.,A,30.353069305419922,2552,1,5.44.65.150,
85.19.217.194,USR43-85.19.217.194,0,norsk-tipping.no.,A,46.54693603515625,3600,1,185.32.88.10,
85.19.217.194,USR43-85.19.217.194,0,cache-7.hestene.no.,A,133.70299339294434,299,1,136.243.23.201,
85.19.217.194,USR43-85.19.217.194,0,www.nettavisen.no.,A,23.347854614257812,227,1,185.57.253.180,
85.19.217.194,USR43-85.19.217.194,0,www.tek.no.,A,22.312164306640625,44,1,"52.84.136.13, 52.84.136.32, 52.84.136.126, 52.84.136.112",
85.19.217.194,USR43-85.19.217.194,0,www.nettavisen.no.,A,27.842044830322266,226,1,185.57.253.180,
85.19.217.194,USR43-85.19.217.194,0,nordea.no.,A,70.42288780212402,600,1,158.233.250.69,
85.19.217.194,USR43-85.19.217.194,0,viaplay.no.,A,24.98793601989746,33,1,"52.84.136.45, 52.84.136.47, 52.84.136.22, 52.84.136.33",
85.19.217.194,USR43-85.19.217.194,0,www.feide.no.,A,23.478031158447266,239,2,nymedia-web.uninett.no. -> 52.211.32.98,
85.19.217.194,USR43-85.19.217.194,0,static.jobbnorge.no.,A,70.25003433227539,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,www.vg.no.,A,27.937889099121094,200,1,"195.88.54.16, 195.88.55.16",
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,24.609088897705078,252,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,www.yr.no.,A,25.5279541015625,187,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 91.135.34.34, 91.135.34.17",
85.19.217.194,USR43-85.19.217.194,0,www.difi.no.,A,24.764060974121094,331,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.231, 79.170.81.232",
85.19.217.194,USR43-85.19.217.194,0,www.uio.no.,A,22.15409278869629,42124,1,129.240.118.130,
85.19.217.194,USR43-85.19.217.194,0,yr.no.,A,70.20902633666992,20,1,"91.135.34.25, 91.135.34.26",
85.19.217.194,USR43-85.19.217.194,0,yr.no.,A,23.60391616821289,20,1,"91.135.34.25, 91.135.34.26",
85.19.217.194,USR43-85.19.217.194,0,www.lkhaaland.no.,A,71.23494148254395,600,2,homer.maksimer.net. -> 91.192.220.189,
85.19.217.194,USR43-85.19.217.194,0,feide.no.,A,24.559974670410156,134,1,"13.48.72.176, 13.48.92.235, 13.53.55.80",
85.19.217.194,USR43-85.19.217.194,0,www.difi.no.,A,23.751020431518555,327,2,"lb.difi.no. -> 79.170.81.231, 79.170.81.232, 79.170.81.233",
85.19.217.194,USR43-85.19.217.194,0,www.yr.no.,A,23.60391616821289,181,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 91.135.34.17, 91.135.34.34",
85.19.217.194,USR43-85.19.217.194,0,www.gamer.no.,A,21.923065185546875,3453,2,"gamer.no. -> 87.238.60.135, 87.238.60.136",
85.19.217.194,USR43-85.19.217.194,0,www.tek.no.,A,21.858930587768555,32,1,"52.84.136.32, 52.84.136.126, 52.84.136.112, 52.84.136.13",
85.19.217.194,USR43-85.19.217.194,0,www.uio.no.,A,29.00099754333496,42118,1,129.240.118.130,
85.19.217.194,USR43-85.19.217.194,0,difi.no.,A,25.56896209716797,3493,1,"79.170.81.233, 79.170.81.232, 79.170.81.231",
85.19.217.194,USR43-85.19.217.194,0,nrk.no.,A,69.27800178527832,20,1,"91.135.34.18, 91.135.34.26",
85.19.217.194,USR43-85.19.217.194,0,feide.no.,A,22.407054901123047,129,1,"13.48.92.235, 13.53.55.80, 13.48.72.176",
85.19.217.194,USR43-85.19.217.194,0,www.sparebank1.no.,A,22.105932235717773,36712,1,193.212.175.209,
85.19.217.194,USR43-85.19.217.194,0,www.elkjop.no.,A,32.59897232055664,766,3,www.elkjop.no.edgekey.net. -> e5041.dsca.akamaiedge.net. -> 2.17.160.161,
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,23.118019104003906,239,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,www.prisjakt.no.,A,30.858993530273438,300,1,"104.26.8.137, 104.26.9.137",
85.19.217.194,USR43-85.19.217.194,0,www.tek.no.,A,24.341106414794922,26,1,"52.84.136.126, 52.84.136.112, 52.84.136.13, 52.84.136.32",
85.19.217.194,USR43-85.19.217.194,0,cache-8.banenor.no.,A,34.945011138916016,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,www.finansavisen.no.,A,35.61091423034668,300,2,"finansavisen.no. -> 87.238.33.156, 87.238.33.157",
85.19.217.194,USR43-85.19.217.194,0,www.nrk.no.,A,38.26498985290527,5467,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 91.135.34.8, 91.135.34.41",
85.19.217.194,USR43-85.19.217.194,0,cache-4.dnb.no.,A,41.10407829284668,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,static.difi.no.,A,46.02503776550293,3600,2,"lb.difi.no. -> 79.170.81.231, 79.170.81.232, 79.170.81.233",
85.19.217.194,USR43-85.19.217.194,0,cache-9.vg.no.,A,34.90591049194336,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,www.nav.no.,A,25.207042694091797,440,1,155.55.150.1,
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,25.54011344909668,232,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,yr.no.,A,26.293039321899414,3,1,"91.135.34.26, 91.135.34.25",
85.19.217.194,USR43-85.19.217.194,0,www.tek.no.,A,28.55515480041504,18,1,"52.84.136.112, 52.84.136.13, 52.84.136.32, 52.84.136.126",
85.19.217.194,USR43-85.19.217.194,0,www.vg.no.,A,35.81595420837402,177,1,"195.88.55.16, 195.88.54.16",
85.19.217.194,USR43-85.19.217.194,0,www.komplett.no.,A,65.93179702758789,20,1,2.17.161.76,
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,33.844947814941406,228,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,gulesider.no.,A,36.53597831726074,46001,1,80.69.225.63,
85.19.217.194,USR43-85.19.217.194,0,www.nrk.no.,A,26.985883712768555,5458,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 91.135.34.41, 91.135.34.8",
85.19.217.194,USR43-85.19.217.194,0,www.dagbladet.no.,A,30.90214729309082,241,1,"104.18.12.138, 104.18.13.138",
85.19.217.194,USR43-85.19.217.194,0,www.tv2.no.,A,23.925065994262695,2519,1,5.44.65.150,
85.19.217.194,USR43-85.19.217.194,0,static.aftenposten.no.,A,39.80708122253418,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,www.elkjop.no.,A,23.159027099609375,750,3,www.elkjop.no.edgekey.net. -> e5041.dsca.akamaiedge.net. -> 2.17.160.161,
85.19.217.194,USR43-85.19.217.194,0,www.google.no.,A,25.190114974975586,144,1,216.58.211.131,
85.19.217.194,USR43-85.19.217.194,0,www.e24.no.,A,24.981021881103516,464,2,e24.no. -> 195.88.55.47,
85.19.217.194,USR43-85.19.217.194,0,www.nettavisen.no.,A,21.97098731994629,193,1,185.57.253.180,
85.19.217.194,USR43-85.19.217.194,0,www.vg.no.,A,24.329185485839844,168,1,"195.88.54.16, 195.88.55.16",
85.19.217.194,USR43-85.19.217.194,0,difi.no.,A,25.063037872314453,3471,1,"79.170.81.232, 79.170.81.231, 79.170.81.233",
85.19.217.194,USR43-85.19.217.194,0,www.gamer.no.,A,25.172948837280273,3429,2,"gamer.no. -> 87.238.60.136, 87.238.60.135",
85.19.217.194,USR43-85.19.217.194,0,www.telenor.no.,A,26.498794555664062,179,1,153.110.156.145,
85.19.217.194,USR43-85.19.217.194,0,www.blush.no.,A,83.9841365814209,3600,3,"www.blush.no-v1.edgekey.net. -> e27868.b.akamaiedge.net. -> 88.221.216.104, 88.221.216.90",
85.19.217.194,USR43-85.19.217.194,0,viaplay.no.,A,32.39297866821289,60,1,"52.84.136.47, 52.84.136.22, 52.84.136.33, 52.84.136.45",
85.19.217.194,USR43-85.19.217.194,0,www.dagbladet.no.,A,22.401809692382812,233,1,"104.18.12.138, 104.18.13.138",
85.19.217.194,USR43-85.19.217.194,0,www.vg.no.,A,23.370027542114258,165,1,"195.88.55.16, 195.88.54.16",
85.19.217.194,USR43-85.19.217.194,0,static.feide.no.,A,21.845102310180664,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,lovdata.no.,A,32.10306167602539,300,1,146.192.246.146,
85.19.217.194,USR43-85.19.217.194,0,www.bt.no.,A,23.601055145263672,115,2,"sndcache.vgc.no. -> 195.88.54.37, 195.88.55.37",
85.19.217.194,USR43-85.19.217.194,0,www.vg.no.,A,23.4830379486084,163,1,"195.88.54.16, 195.88.55.16",
85.19.217.194,USR43-85.19.217.194,0,www.e24.no.,A,28.504133224487305,456,2,e24.no. -> 195.88.55.47,
85.19.217.194,USR43-85.19.217.194,0,www.mattilsynet.no.,A,24.765968322753906,3404,2,mattilsynet.no. -> 62.92.17.213,
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,23.096084594726562,214,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,www.zalando.no.,A,35.761117935180664,127,3,www.zalando.no.ipv4.edgekey.net. -> e10634.b.akamaiedge.net. -> 2.18.78.71,
85.19.217.194,USR43-85.19.217.194,0,www.uis.no.,A,42.263031005859375,3600,1,152.94.26.120,
85.19.217.194,USR43-85.19.217.194,0,www.uio.no.,A,27.948856353759766,42087,1,129.240.118.130,
85.19.217.194,USR43-85.19.217.194,0,cache-8.yr.no.,A,89.3409252166748,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,nrk.no.,A,68.77684593200684,20,1,"91.135.34.26, 91.135.34.18",
85.19.217.194,USR43-85.19.217.194,0,tek.no.,A,38.6810302734375,60,1,"13.33.54.6, 13.33.54.33, 13.33.54.19, 13.33.54.10",
85.19.217.194,USR43-85.19.217.194,0,www.gyldendal.no.,A,20.480871200561523,3455,1,88.151.167.196,
85.19.217.194,USR43-85.19.217.194,0,cache-0.finn.no.,A,66.08414649963379,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,www.dagbladet.no.,A,24.667978286743164,224,1,"104.18.13.138, 104.18.12.138",
85.19.217.194,USR43-85.19.217.194,0,www.aid.no.,A,23.46205711364746,294,2,aid.no. -> 87.238.38.9,
85.19.217.194,USR43-85.19.217.194,0,www.difi.no.,A,22.21512794494629,289,2,"lb.difi.no. -> 79.170.81.231, 79.170.81.232, 79.170.81.233",
85.19.217.194,USR43-85.19.217.194,0,www.uio.no.,A,21.783828735351562,42083,1,129.240.118.130,
85.19.217.194,USR43-85.19.217.194,0,portalbank.no.,A,40.91787338256836,300,1,62.243.7.139,
85.19.217.194,USR43-85.19.217.194,0,cache-3.lykkelighandel.no.,A,35.156965255737305,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,dvb.no.,A,26.11398696899414,154,1,"104.27.157.111, 104.27.156.111",
85.19.217.194,USR43-85.19.217.194,0,www.dn.no.,A,30.477046966552734,1,2,dn.no. -> 87.238.33.145,
85.19.217.194,USR43-85.19.217.194,0,www.nrk.no.,A,33.80608558654785,5436,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 91.135.34.8, 91.135.34.41",
85.19.217.194,USR43-85.19.217.194,0,www.tv2.no.,A,24.36995506286621,2499,1,5.44.65.150,
85.19.217.194,USR43-85.19.217.194,0,www.tek.no.,A,45.47715187072754,60,1,"52.84.136.126, 52.84.136.32, 52.84.136.112, 52.84.136.13",
85.19.217.194,USR43-85.19.217.194,0,vg.no.,A,26.69692039489746,167,1,"195.88.54.16, 195.88.55.16",
85.19.217.194,USR43-85.19.217.194,0,zalando.no.,A,55.745840072631836,60,1,130.211.9.113,
85.19.217.194,USR43-85.19.217.194,0,www.aftenbladet.no.,A,21.908998489379883,96,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
85.19.217.194,USR43-85.19.217.194,0,www.komplett.no.,A,68.80998611450195,20,1,2.17.161.76,
85.19.217.194,USR43-85.19.217.194,0,www.dn.no.,A,30.778169631958008,60,2,dn.no. -> 87.238.33.145,
85.19.217.194,USR43-85.19.217.194,0,www.nrk.no.,A,28.007030487060547,5432,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 91.135.34.41, 91.135.34.8",
85.19.217.194,USR43-85.19.217.194,0,elkjop.no.,A,23.088932037353516,738,1,31.47.202.130,
85.19.217.194,USR43-85.19.217.194,0,www.difi.no.,A,23.416996002197266,281,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,21.960973739624023,199,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,www.nrk.no.,A,29.81400489807129,5430,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 91.135.34.8, 91.135.34.41",
85.19.217.194,USR43-85.19.217.194,0,www.komplett.no.,A,25.774002075195312,16,1,2.17.161.76,
85.19.217.194,USR43-85.19.217.194,0,www.tv2.no.,A,29.445886611938477,2492,1,5.44.65.150,
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,24.037837982177734,197,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,www.viaplay.no.,A,42.810916900634766,60,1,"52.84.136.22, 52.84.136.45, 52.84.136.47, 52.84.136.33",
85.19.217.194,USR43-85.19.217.194,0,www.schibsted.no.,A,44.183969497680664,10,2,"schibsted.com. -> 52.213.28.134, 34.240.99.93",
85.19.217.194,USR43-85.19.217.194,0,www.dnb.no.,A,71.09999656677246,7000,3,www.dnb.no.edgekey.net. -> e747.b.akamaiedge.net. -> 2.19.116.208,
85.19.217.194,USR43-85.19.217.194,0,jakoblind.no.,A,43.65205764770508,3600,1,104.198.14.52,
85.19.217.194,USR43-85.19.217.194,0,feide.no.,A,24.713993072509766,82,1,"13.53.55.80, 13.48.72.176, 13.48.92.235",
85.19.217.194,USR43-85.19.217.194,0,www.banenor.no.,A,22.17698097229004,100,1,185.48.152.66,
85.19.217.194,USR43-85.19.217.194,0,google.no.,A,24.44911003112793,116,1,216.58.211.3,
85.19.217.194,USR43-85.19.217.194,0,www.nrk.no.,A,23.622989654541016,5425,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 91.135.34.41, 91.135.34.8",
85.19.217.194,USR43-85.19.217.194,0,www.sparebank1.no.,A,28.661012649536133,36664,1,193.212.175.209,
85.19.217.194,USR43-85.19.217.194,0,viaplay.no.,A,24.725914001464844,34,1,"52.84.136.47, 52.84.136.22, 52.84.136.33, 52.84.136.45",
85.19.217.194,USR43-85.19.217.194,0,www.difi.no.,A,21.69489860534668,273,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.231, 79.170.81.232",
85.19.217.194,USR43-85.19.217.194,0,www.difi.no.,A,24.876832962036133,273,2,"lb.difi.no. -> 79.170.81.231, 79.170.81.232, 79.170.81.233",
85.19.217.194,USR43-85.19.217.194,0,www.aftenposten.no.,A,38.388967514038086,300,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,23.307085037231445,191,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,www.nordnet.no.,A,30.786991119384766,3277,1,193.111.104.21,
85.19.217.194,USR43-85.19.217.194,0,www.aftenposten.no.,A,29.230117797851562,299,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
85.19.217.194,USR43-85.19.217.194,0,static.aftenposten.no.,A,24.577856063842773,-1,-1,NXDOMAIN,
85.19.217.194,USR43-85.19.217.194,0,www.bt.no.,A,24.901866912841797,87,2,"sndcache.vgc.no. -> 195.88.54.37, 195.88.55.37",
85.19.217.194,USR43-85.19.217.194,0,difi.no.,A,21.9268798828125,3437,1,"79.170.81.231, 79.170.81.233, 79.170.81.232",
85.19.217.194,USR43-85.19.217.194,0,magic.no.,A,49.48997497558594,10800,1,213.236.208.18,
85.19.217.194,USR43-85.19.217.194,0,www.nrk.no.,A,21.687030792236328,5417,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 91.135.34.8, 91.135.34.41",
85.19.217.194,USR43-85.19.217.194,0,www.google.no.,A,29.10900115966797,107,1,216.58.211.131,
85.19.217.194,USR43-85.19.217.194,0,www.google.no.,A,29.119014739990234,106,1,216.58.211.131,
85.19.217.194,USR43-85.19.217.194,0,www.biltema.no.,A,23.047924041748047,3376,1,82.99.8.100,
85.19.217.194,USR43-85.19.217.194,0,www.uio.no.,A,27.564048767089844,42059,1,129.240.118.130,
85.19.217.194,USR43-85.19.217.194,0,difi.no.,A,23.925065994262695,3434,1,"79.170.81.233, 79.170.81.232, 79.170.81.231",
85.19.217.194,USR43-85.19.217.194,0,www.nrk.no.,A,36.36980056762695,5414,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 91.135.34.8, 91.135.34.41",
85.19.217.194,USR43-85.19.217.194,0,www.gamer.no.,A,24.941205978393555,3391,2,"gamer.no. -> 87.238.60.135, 87.238.60.136",
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,27.373075485229492,182,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,www.yr.no.,A,27.20785140991211,117,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 91.135.34.34, 91.135.34.16, 91.135.34.17, 91.135.34.41, 91.135.34.10",
85.19.217.194,USR43-85.19.217.194,0,www.universitetsforlaget.no.,A,38.29598426818848,300,1,178.128.142.157,
85.19.217.194,USR43-85.19.217.194,0,www.yr.no.,A,29.649019241333008,116,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 91.135.34.16, 91.135.34.17, 91.135.34.41, 91.135.34.10, 91.135.34.34",
85.19.217.194,USR43-85.19.217.194,0,www.difi.no.,A,24.879932403564453,261,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
85.19.217.194,USR43-85.19.217.194,0,www.skatteetaten.no.,A,26.57794952392578,3477,2,"www.skatteetaten.no.cdn.cloudflare.net. -> 104.17.123.184, 104.17.122.184",
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,23.324012756347656,179,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,www.e24.no.,A,26.90291404724121,419,2,e24.no. -> 195.88.55.47,
85.19.217.194,USR43-85.19.217.194,0,altinn.no.,A,24.578094482421875,1210,1,89.250.123.0,
85.19.217.194,USR43-85.19.217.194,0,www.bilnerden.no.,A,51.3310432434082,14400,2,bilnerden.no. -> 46.250.210.124,
85.19.217.194,USR43-85.19.217.194,0,elkjop.no.,A,23.25916290283203,714,1,31.47.202.130,
85.19.217.194,USR43-85.19.217.194,0,www.difi.no.,A,24.815082550048828,257,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.231, 79.170.81.232",
85.19.217.194,USR43-85.19.217.194,0,aftenposten.no.,A,24.875164031982422,181,1,"195.88.55.37, 195.88.54.37",
85.19.217.194,USR43-85.19.217.194,0,www.google.no.,A,21.75283432006836,96,1,216.58.211.131,
85.19.217.194,USR43-85.19.217.194,0,www.yr.no.,A,35.897016525268555,110,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 91.135.34.10, 91.135.34.16, 91.135.34.19, 91.135.34.34",
85.19.217.194,USR43-85.19.217.194,0,www.finn.no.,A,26.682138442993164,174,1,152.90.94.9,
85.19.217.194,USR43-85.19.217.194,0,www.nordea.no.,A,33.83302688598633,401,3,nordea-kdd-prod-wem.edgekey.net. -> e13059.g.akamaiedge.net. -> 104.94.104.111,
85.19.217.194,USR43-85.19.217.194,0,www.nrk.no.,A,29.555082321166992,5404,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 91.135.34.41, 91.135.34.8",
